time,value
2026-08-24T05:58:35.871Z,"{""lat"":-37.78056422436292,""lon"":145.16444547317948}"
2026-08-24T05:58:36.873Z,"{""lat"":-37.78056422436292,""lon"":145.16444547317948}"
2026-08-24T05:58:37.875Z,"{""lat"":-37.78056422436292,""lon"":145.16444547317948}"
2026-08-24T05:58:38.876Z,"{""lat"":-37.78056422436292,""lon"":145.16444547317948}"
2026-08-24T05:58:39.878Z,"{""lat"":-37.78056422436292,""lon"":145.16444547317948}"
2026-08-24T05:58:40.88Z,"{""lat"":-37.78056422436292,""lon"":145.16444547317948}"
2026-08-24T05:58:41.881Z,"{""lat"":-37.78056422436292,""lon"":145.16444547317948}"
2026-08-24T05:58:42.883Z,"{""lat"":-37.78056422436292,""lon"":145.16444547317948}"
2026-08-24T05:58:43.885Z,"{""lat"":-37.78056422436292,""lon"":145.16444547317948}"
2026-08-24T05:58:44.887Z,"{""lat"":-37.78056422436292,""lon"":145.16444547317948}"
2026-08-24T05:58:45.889Z,"{""lat"":-37.78056422436292,""lon"":145.16444547317948}"
2026-08-24T05:58:46.891Z,"{""lat"":-37.78056422436292,""lon"":145.16444547317948}"
2026-08-24T05:58:47.892Z,"{""lat"":-37.78056422436292,""lon"":145.16444547317948}"
2026-08-24T05:58:48.894Z,"{""lat"":-37.78056422436292,""lon"":145.16444547317948}"
2026-08-24T05:58:49.896Z,"{""lat"":-37.78056422436292,""lon"":145.16444547317948}"
2026-08-24T05:58:50.898Z,"{""lat"":-37.78056422436292,""lon"":145.16444547317948}"
2026-08-24T05:58:51.899Z,"{""lat"":-37.78056422436292,""lon"":145.16444547317948}"
2026-08-24T05:58:52.901Z,"{""lat"":-37.78056422436292,""lon"":145.16444547317948}"
2026-08-24T05:58:53.903Z,"{""lat"":-37.78056422436292,""lon"":145.16444547317948}"
2026-08-24T05:58:54.905Z,"{""lat"":-37.78056422436292,""lon"":145.16444547317948}"
2026-08-24T05:58:55.907Z,"{""lat"":-37.78056422436292,""lon"":145.16444547317948}"
2026-08-24T05:58:56.909Z,"{""lat"":-37.78056422436292,""lon"":145.16444547317948}"
2026-08-24T05:58:57.91Z,"{""lat"":-37.78056422436292,""lon"":145.16444547317948}"
2026-08-24T05:58:58.912Z,"{""lat"":-37.78056422436292,""lon"":145.16444547317948}"
2026-08-24T05:58:59.914Z,"{""lat"":-37.78056422436292,""lon"":145.16444547317948}"
2026-08-24T05:59:00.916Z,"{""lat"":-37.78056422436292,""lon"":145.16444547317948}"
2026-08-24T05:59:01.917Z,"{""lat"":-37.78056422436292,""lon"":145.16444547317948}"
2026-08-24T05:59:02.919Z,"{""lat"":-37.78056422436292,""lon"":145.16444547317948}"
2026-08-24T05:59:03.921Z,"{""lat"":-37.78056422436292,""lon"":145.16444547317948}"
2026-08-24T05:59:04.923Z,"{""lat"":-37.78056422436292,""lon"":145.16444547317948}"
2026-08-24T05:59:05.925Z,"{""lat"":-37.78056422436292,""lon"":145.16444547317948}"
2026-08-24T05:59:06.927Z,"{""lat"":-37.78056422436292,""lon"":145.16444547317948}"
2026-08-24T05:59:07.928Z,"{""lat"":-37.78056422436292,""lon"":145.16444547317948}"
2026-08-24T05:59:08.93Z,"{""lat"":-37.78056422436292,""lon"":145.16444547317948}"
2026-08-24T05:59:09.932Z,"{""lat"":-37.78056422436292,""lon"":145.16444547317948}"
2026-08-24T05:59:10.933Z,"{""lat"":-37.78056422436292,""lon"":145.16444547317948}"
2026-08-24T05:59:11.935Z,"{""lat"":-37.78056422436292,""lon"":145.16444547317948}"
2026-08-24T05:59:12.937Z,"{""lat"":-37.78056422436292,""lon"":145.16444547317948}"
2026-08-24T05:59:13.939Z,"{""lat"":-37.78056422436292,""lon"":145.16444547317948}"
2026-08-24T05:59:14.941Z,"{""lat"":-37.78056422436292,""lon"":145.16444547317948}"
2026-08-24T05:59:15.943Z,"{""lat"":-37.78056422436292,""lon"":145.16444547317948}"
2026-08-24T05:59:16.944Z,"{""lat"":-37.78056422436292,""lon"":145.16444547317948}"
2026-08-24T05:59:17.946Z,"{""lat"":-37.78056422436292,""lon"":145.16444547317948}"
2026-08-24T05:59:18.948Z,"{""lat"":-37.78056422436292,""lon"":145.16444547317948}"
2026-08-24T05:59:19.95Z,"{""lat"":-37.78056422436292,""lon"":145.16444547317948}"
2026-08-24T05:59:20.952Z,"{""lat"":-37.78056422436292,""lon"":145.16444547317948}"
2026-08-24T05:59:21.953Z,"{""lat"":-37.78056422436292,""lon"":145.16444547317948}"
2026-08-24T05:59:22.955Z,"{""lat"":-37.78056422436292,""lon"":145.16444547317948}"
2026-08-24T05:59:23.957Z,"{""lat"":-37.78056422436292,""lon"":145.16444547317948}"
2026-08-24T05:59:24.959Z,"{""lat"":-37.78056422436292,""lon"":145.16444547317948}"
2026-08-24T05:59:25.961Z,"{""lat"":-37.78056422436292,""lon"":145.16444547317948}"
2026-08-24T05:59:26.963Z,"{""lat"":-37.78056422436292,""lon"":145.16444547317948}"
2026-08-24T05:59:27.964Z,"{""lat"":-37.78056422436292,""lon"":145.16444547317948}"
2026-08-24T05:59:28.966Z,"{""lat"":-37.78056422436292,""lon"":145.16444547317948}"
2026-08-24T05:59:29.968Z,"{""lat"":-37.78056422436292,""lon"":145.16444547317948}"
2026-08-24T05:59:30.97Z,"{""lat"":-37.78056422436292,""lon"":145.16444547317948}"
2026-08-24T05:59:31.972Z,"{""lat"":-37.78056422436292,""lon"":145.16444547317948}"
2026-08-24T05:59:32.973Z,"{""lat"":-37.78056422436292,""lon"":145.16444547317948}"
2026-08-24T05:59:33.976Z,"{""lat"":-37.78056422436292,""lon"":145.16444547317948}"
2026-08-24T05:59:34.977Z,"{""lat"":-37.78056422436292,""lon"":145.16444547317948}"
